,RetornoSetor
2007-12-13,0.0
2007-12-14,0.0
2007-12-17,-0.02083333333333337
2007-12-18,0.010638297872340496
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.021052631578947434
2007-12-24,0.008247454141833144
2007-12-26,-0.02862988716141446
2007-12-27,0.0
2007-12-28,-0.04842103656969576
2007-12-31,0.04380529886760032
2008-01-02,0.0
2008-01-03,-0.03275862947797348
2008-01-04,-0.02852055622840688
2008-01-07,-0.08256877523190476
2008-01-08,-0.010999965667724654
2008-01-09,-0.03185040678692086
2008-01-10,0.06631856308418782
2008-01-11,-0.06709112801737271
2008-01-14,-0.006824103200681274
2008-01-15,-0.010042311484748878
2008-01-16,0.09022960893547549
2008-01-17,-0.037218424389926286
2008-01-18,0.010172978865296445
2008-01-22,0.03222554733028815
2008-01-23,0.022438979730373454
2008-01-24,0.04961836645774409
2008-01-25,0.02590907703746459
2008-01-28,-0.004873753293704652
2008-01-29,0.012021392198111602
2008-01-30,-0.01187859494946153
2008-01-31,0.016919015298533235
2008-02-01,0.07049039402782764
2008-02-04,0.01635990208787974
2008-02-05,-0.05835013040968384
2008-02-06,0.13974361158425763
2008-02-07,0.06261717553493185
2008-02-08,-0.029640089910556555
2008-02-11,0.020727261629971627
2008-02-12,0.02778769843696627
2008-02-13,-0.029809379514044613
2008-02-14,-0.018578080100602246
2008-02-15,0.017473660778419164
2008-02-19,-0.020751338385475493
2008-02-20,-0.022652569244523413
2008-02-21,-0.03626165657399971
2008-02-22,0.008533720228659947
2008-02-25,0.0030769201425404624
2008-02-26,0.018788334837101184
2008-02-27,-0.039141852469847804
2008-02-28,-0.03838626804650225
2008-02-29,-0.006924646907414677
2008-03-03,-0.008613580463554538
2008-03-04,-0.006619770248533773
2008-03-05,0.0016659311868976179
2008-03-06,0.0
2008-03-07,0.020790021449543783
2008-03-10,-0.04276982768600146
2008-03-11,0.02340422285364019
2008-03-12,0.04449071252043946
2008-03-13,-0.03861469698632092
2008-03-14,0.05424428516086688
2008-03-17,-0.017674739661136196
2008-03-18,0.061575329631556874
2008-03-19,-0.06252353653912546
2008-03-20,-0.01566891921301672
2008-03-24,0.01632651504205196
2008-03-25,-0.006024081157762207
2008-03-26,-0.03797981955788354
2008-03-27,0.010499790239709927
2008-03-28,0.021612654584624913
2008-03-31,0.013425546164782087
2008-04-01,0.03372140336143592
2008-04-02,-0.030291288801767347
2008-04-03,-0.022426891523496528
2008-04-04,-0.020073731019302432
2008-04-07,0.01588625248973985
2008-04-08,-0.004115163673280464
2008-04-09,-0.007438028905000671
2008-04-10,0.018318010754523995
2008-04-11,-0.010629531122846703
2008-04-14,0.01652890933552542
2008-04-15,0.006097545374156299
2008-04-16,0.010101010101010166
2008-04-17,-0.005999984741210884
2008-04-18,0.008853090944760833
2008-04-21,-0.009972078302482479
2008-04-22,0.009266702057385112
2008-04-23,-0.003193609826051324
2008-04-24,0.06848222021803352
2008-04-25,0.010119957071788033
2008-04-28,
2008-04-29,-0.0779220898708679
2008-04-30,0.0020120417019322545
2008-05-01,0.008032159277248097
2008-05-02,0.0358565579622343
2008-05-05,-0.020000017606295106
2008-05-06,-0.005102007971040656
2008-05-07,-0.01499017997621044
2008-05-08,-0.012414876830877164
2008-05-09,-0.02068127461628333
2008-05-12,0.043478308943885706
2008-05-13,0.016666669189614458
2008-05-14,0.017954686549745746
2008-05-15,-0.0030674817461688875
2008-05-16,-0.024615361140324477
2008-05-19,-0.01498426888681237
2008-05-20,-0.018014366046322783
2008-05-21,-0.009376332782174646
2008-05-22,-0.0032921780336537805
2008-05-23,0.004128835024969968
2008-05-27,0.04605266666478447
2008-05-28,-0.02279873866077886
2008-05-29,0.001206708711197102
2008-05-30,0.004419470190799135
2008-06-02,-0.02199996948242189
2008-06-03,0.01758684598811655
2008-06-04,-0.03336012667616506
2008-06-05,0.02619547143870249
2008-06-06,-0.01742302673657603
2008-06-09,-0.006185551279598855
2008-06-10,0.0228215447450133
2008-06-11,-0.03448277462977123
2008-06-12,0.008823571367778893
2008-06-13,0.0016659311868976179
2008-06-16,-0.0020789704218991956
2008-06-17,-0.017500003178914425
2008-06-18,-0.020356214749337798
2008-06-19,0.01731600051622273
2008-06-20,-0.0008510833090924486
2008-06-23,-0.020442911055977397
2008-06-24,-0.028695645539656978
2008-06-25,0.0004476378161830663
2008-06-26,-0.1051454291436209
2008-06-27,-0.019999980926513672
2008-06-30,-0.02806128233186989
2008-07-01,-0.04934376190841405
2008-07-02,-0.03257869313657835
2008-07-03,-0.023972606468045443
2008-07-07,-0.015204691408286952
2008-07-08,0.05878858445057822
2008-07-09,-0.005047681041671193
2008-07-10,0.04509589372777967
2008-07-11,0.02858677201320936
2008-07-14,-0.012585200574665056
2008-07-15,-0.016463062517175553
2008-07-16,0.02753780865421307
2008-07-17,-0.03625856590440546
2008-07-18,0.0049073147131457615
2008-07-21,0.010309307157431613
2008-07-22,0.024704568407076133
2008-07-23,-0.009958099309085977
2008-07-24,-0.05876118257638485
2008-07-25,0.03712034993945945
2008-07-28,-0.06724510494606306
2008-07-29,0.04883721600744484
2008-07-30,0.011640746885545061
2008-07-31,-0.009315072673640845
2008-08-01,0.05475662473980991
2008-08-04,-0.045097043739595555
2008-08-05,0.01867106917527539
2008-08-06,-0.004312664528105525
2008-08-07,-0.024905203117146835
2008-08-08,0.027207094108326224
2008-08-11,0.039459434715477304
2008-08-12,0.01872078101514596
2008-08-13,0.015313896616836686
2008-08-14,0.007541555077018813
2008-08-15,-0.0004990133944599018
2008-08-18,0.0019969549080134374
