,RetornoSetor
2017-09-20,0.0
2017-09-21,-0.029578367330011512
2017-09-22,0.04280154631300981
2017-09-25,-0.008395536661838565
2017-09-26,0.003762901667653029
2017-09-27,-0.0003123499549351205
2017-09-28,0.006875038146972656
2017-09-29,-0.0068280947351970775
2017-10-02,-0.01406252384185791
2017-10-03,0.014263099011769809
2017-10-04,0.004999995231628417
2017-10-05,-0.002487500520428565
2017-10-06,0.007169561381186629
2017-10-09,0.030640601104644723
2017-10-10,0.017117108344850918
2017-10-11,-0.0079716700997442
2017-10-12,-0.017857098255025683
2017-10-13,0.028484806869969237
2017-10-16,-0.0223924087296552
2017-10-17,-0.019891496122414254
2017-10-18,-0.007380125310222696
2017-10-19,-0.04553901390781002
2017-10-20,-0.02304443676662493
2017-10-23,-0.010631218962416257
2017-10-24,0.011752802755241154
2017-10-25,-0.004314608841273326
2017-10-26,0.0019999821980793975
2017-10-27,-0.012974031822266086
2017-10-30,0.009437165012656124
2017-10-31,0.028380582720147762
2017-11-01,-0.007142835026105243
2017-11-02,-0.029103969649080907
2017-11-03,0.005389014635704514
2017-11-06,0.0016750162955303514
2017-11-07,-0.02809365094664773
2017-11-08,0.00963526124539893
2017-11-09,-0.0034083292757211003
2017-11-10,-0.02017784395370148
2017-11-13,-0.012216418364046078
2017-11-14,0.008480624909434686
2017-11-15,-0.00875963531816093
2017-11-16,0.030752877473653847
2017-11-17,-0.022633739741623634
2017-11-20,-0.04210528992770013
2017-11-21,0.018315018826859042
2017-11-22,-0.03201436741271446
2017-11-24,0.0037161048694447363
2017-11-27,-0.04442801750354264
2017-11-28,-0.030220797963445234
2017-11-29,-0.04115064556091097
2017-11-30,0.0
2017-12-01,-0.012916644414265988
2017-12-04,-0.03419169924148069
2017-12-05,0.005681865073585923
2017-12-06,0.12125158541618529
2017-12-07,0.04263567496116916
2017-12-08,-0.010408876701395786
2017-12-11,-0.022163791659928544
2017-12-12,0.0
2017-12-13,0.008067578906380657
2017-12-14,0.006097555213709249
2017-12-15,0.016666687136948966
2017-12-18,-0.027570781181490145
2017-12-19,0.007662791289950065
2017-12-20,0.033840354479665935
2017-12-21,0.027951460608832024
2017-12-22,0.003577762840482279
2017-12-26,-0.015686225977776247
2017-12-27,-0.0036218898681311673
2017-12-28,-0.018538721360910948
2017-12-29,0.017777760823567634
2018-01-02,0.0
2018-01-03,-0.022735095825048512
2018-01-04,-0.036658473202760944
2018-01-05,0.03293083135904484
2018-01-08,-0.0003542411988662897
2018-01-09,-0.02232456329183785
2018-01-10,-0.03986953154715911
2018-01-11,0.07889770368615112
2018-01-12,0.025542321350071836
2018-01-16,-0.023541407003802584
2018-01-17,0.022012548647551977
2018-01-18,-0.015042753301115153
2018-01-19,0.01284279229754226
2018-01-22,0.03152844642468211
2018-01-23,-0.002657804740604064
2018-01-24,-0.000666237756785204
2018-01-25,0.0010000228881836826
2018-01-26,0.020645984605670797
2018-01-29,0.006199038708723181
2018-01-30,-0.023994804392245328
2018-01-31,0.011627919502791517
2018-02-01,-0.0065681693900931926
2018-02-02,-0.006611595469072862
2018-02-05,-0.028286139624016823
2018-02-06,0.0003424082627385694
2018-02-07,0.009928138466854808
2018-02-08,-0.02406776557534429
2018-02-09,-0.045501956638858254
2018-02-12,0.010189253686673228
2018-02-13,0.005403444427000137
2018-02-14,0.028305299887007918
2018-02-15,-0.010453001269483342
2018-02-16,0.011267595039523348
2018-02-20,-0.01810579954203706
2018-02-21,0.014184383252072719
2018-02-22,-0.0006993166956958952
2018-02-23,0.02414277592370762
2018-02-26,-0.004099789455301095
2018-02-27,-0.015437353738583348
2018-02-28,-0.010453001269483342
2018-03-01,-0.001408415799858398
2018-03-02,0.010225634765073321
2018-03-05,0.015008736855188776
2018-03-06,-0.007909200235204694
2018-03-07,0.021490430630392243
2018-03-08,0.04886327002407076
2018-03-09,0.08379165853683213
2018-03-12,-0.011044744235366166
2018-03-13,-0.0015091830802465014
2018-03-14,-0.01964937998487959
2018-03-15,0.0098673972190233
2018-03-16,0.004885491524033947
2018-03-19,0.004254007605516419
2018-03-20,-0.035400910841231426
2018-03-21,0.0006273669476217769
2018-03-22,0.0003134868025524984
2018-03-23,0.016922623569712636
2018-03-26,0.010785777069097113
2018-03-27,-0.026524358296379447
2018-03-28,-0.029126222871505236
2018-03-29,0.008064516129032251
2018-04-02,-0.020799987792968766
2018-04-03,0.013071882795547163
2018-04-04,-0.0003225880284463134
2018-04-05,0.0022587833282095016
2018-04-06,-0.02060526080659475
2018-04-09,-0.036489171846405655
2018-04-10,0.005800070944780522
2018-04-11,-0.0006784415900351615
2018-04-12,0.0010183532782701565
2018-04-13,-0.0010173172898729765
2018-04-16,-0.013577719991888948
2018-04-17,0.02890571810134923
2018-04-18,0.002006671127353421
2018-04-19,0.008344459534031401
2018-04-20,-0.004965230820128341
2018-04-23,-0.0016633146356903605
2018-04-24,-0.020659807880864522
2018-04-25,-0.026199338768487457
2018-04-26,0.009084497341341313
2018-04-27,-0.014889141631669434
2018-04-30,0.03198593402491312
2018-05-01,-0.005790193213892736
2018-05-02,-0.01062012222059805
2018-05-03,-0.011426590488075816
2018-05-04,0.004903723318329777
2018-05-07,-0.023701648397272068
2018-05-08,-0.017493743916964122
2018-05-09,-0.004360495539146858
2018-05-10,-0.024817529731493315
2018-05-11,-0.028068862996757482
2018-05-14,-0.04120137555313663
2018-05-15,-0.029317251141364298
2018-05-16,0.021928038269446892
2018-05-17,-0.025101247776626145
2018-05-18,-0.007890387651977027
2018-05-21,-0.00376727312211178
