Date,RetornoSetor
2002-01-02,0.0
2002-01-03,-0.000951121427965448
2002-01-04,0.006004971356941687
2002-01-07,-0.023803441905338854
2002-01-08,-0.009609297447897994
2002-01-09,-0.005945447896416703
2002-01-10,-0.001238306000434744
2002-01-11,-0.016481155771105233
2002-01-14,-0.008283059626347188
2002-01-15,0.016890858992624942
2002-01-16,-0.0251448118295726
2002-01-17,0.026439597572189315
2002-01-18,0.0036906631527324012
2002-01-22,-0.0021825247322889304
2002-01-23,-0.013246281191929358
2002-01-24,0.013092456871918026
2002-01-25,0.01637959913586215
2002-01-28,0.010599002336225422
2002-01-29,-0.03597957314493896
2002-01-30,0.009602491181813473
2002-01-31,0.01905500296242449
2002-02-01,-0.004163986593978996
2002-02-04,-0.036171055552244105
2002-02-05,0.02399332059022451
2002-02-06,0.016273397920703005
2002-02-07,0.0009232855257893056
2002-02-08,0.004604528041946107
2002-02-11,0.014539325570674106
2002-02-12,-0.005772584958716783
2002-02-13,0.019710420921838594
2002-02-14,-0.0031119998681998187
2002-02-15,-0.003933877613367629
2002-02-19,-0.02041457543285314
2002-02-20,0.02317049440450064
2002-02-21,0.0031308781957460115
2002-02-22,-0.012297823826259295
2002-02-25,0.019056320812488328
2002-02-26,-0.0023668233048499705
2002-02-27,0.005712860417910099
2002-02-28,-0.005371217965749247
2002-03-01,0.023748798276484913
2002-03-04,0.016159002616924167
2002-03-05,-0.006378380719918601
2002-03-06,0.02843148369042851
2002-03-07,-0.016740586069567288
2002-03-08,-0.0068577407409447285
2002-03-11,0.01831905259734549
2002-03-12,-0.0036271473137919163
2002-03-13,-0.020500656899411027
2002-03-14,-0.0022415539127936127
2002-03-15,-0.001456629741826693
2002-03-18,-0.005903196897708218
2002-03-19,0.005837344349689071
2002-03-20,-0.02718919621187243
2002-03-21,-0.028951396377528017
2002-03-22,0.0042201074454006424
2002-03-25,-0.01838913613683467
2002-03-26,0.006826621090353286
2002-03-27,0.014903921018630147
2002-03-28,0.0031555735058890525
2002-04-01,0.0016439952619115878
2002-04-02,-0.0016900867214520634
2002-04-03,-0.009267097852422183
2002-04-04,0.012357495968871042
2002-04-05,-0.005936927634073716
2002-04-08,0.0005643021801501235
2002-04-09,-0.009408543518814382
2002-04-10,0.021948725864706538
2002-04-11,-0.0779189991055375
2002-04-12,-0.005464407995055255
2002-04-15,-0.04559079896616834
2002-04-16,0.03348273705420359
2002-04-17,-0.014762803878635815
2002-04-18,-0.015053863027019544
2002-04-19,-0.004255300204710692
2002-04-22,-0.011401001936320227
2002-04-23,0.004227011294676252
2002-04-24,-0.007244133199799995
2002-04-25,-0.0060855755557076355
2002-04-26,-0.01490865384165359
2002-04-29,-0.0018309409283196383
2002-04-30,0.02435342092180289
2002-05-01,0.009626297795171563
2002-05-02,-0.005758667343992073
2002-05-03,0.0010642397594069874
2002-05-06,-0.023374943446010012
2002-05-07,-0.005022311406129973
2002-05-08,0.05491364741457442
2002-05-09,-0.02831526306279985
2002-05-10,-0.023308953955336192
2002-05-13,0.009294052451765253
2002-05-14,0.02013292582741473
2002-05-15,-0.018276551089074694
2002-05-16,0.024550070553015186
2002-05-17,0.035239466942659115
2002-05-20,-0.0195918776382475
2002-05-21,-0.01043998348790879
2002-05-22,-0.0024756521723252444
2002-05-23,0.019094032152256073
2002-05-24,-0.01110430744495809
2002-05-28,-0.012728481422778425
2002-05-29,-0.012657967639363367
2002-05-30,-0.0001286226132014231
2002-05-31,-0.004128411016557978
2002-06-03,-0.02750295959361105
2002-06-04,-0.002916487550025306
2002-06-05,0.008582601670707379
2002-06-06,-0.0203764736859514
2002-06-07,0.02142419221219362
2002-06-10,-0.0006241991293998224
2002-06-11,-0.013634928588237076
2002-06-12,0.029413635520401347
2002-06-13,-0.013259990513585746
2002-06-14,-0.005297974910584609
2002-06-17,0.027407167103041374
2002-06-18,0.018492678174205735
2002-06-19,-0.010056199357016111
2002-06-20,-0.007837399987455905
2002-06-21,-0.0202592990594168
2002-06-24,0.01168623750612544
2002-06-25,-0.023088185546417797
2002-06-26,0.011782430712052193
2002-06-27,0.0234974366973345
2002-06-28,-0.015852990007420954
2002-07-01,-0.024738789107193758
2002-07-02,-0.01178600034023732
2002-07-03,-0.003200464063616952
2002-07-05,0.05384986644226076
2002-07-08,-0.012324495100644916
2002-07-09,-0.02509197390618758
2002-07-10,-0.04349826313665194
2002-07-11,0.0019691763077234817
2002-07-12,0.018971008294580115
2002-07-15,-0.020847125391693595
2002-07-16,-0.007683278002266382
2002-07-17,0.016470783463556727
2002-07-18,-0.016735807010044196
2002-07-19,-0.05328700366911529
2002-07-22,-0.03051245418714599
2002-07-23,-0.013895110460825625
2002-07-24,0.06392557003735293
2002-07-25,0.013267045282564512
2002-07-26,0.02245426201871461
2002-07-29,0.06688323779461122
2002-07-30,0.02567923248157001
2002-07-31,0.01191647328180005
2002-08-01,-0.02152809906864677
2002-08-02,-0.04644641937097549
2002-08-05,-0.03987325068261832
2002-08-06,0.0454585755645993
2002-08-07,0.03564627119185304
2002-08-08,0.03511375440581263
2002-08-09,0.00794457448178208
2002-08-12,-0.006953479651763209
2002-08-13,-0.054133343781083476
2002-08-14,0.010915904499903581
2002-08-15,0.0089857920956596
2002-08-16,-0.007866896989574273
2002-08-19,0.03234544771519225
2002-08-20,-0.017492999344772296
2002-08-21,-0.002308446858592226
2002-08-22,0.010288695388104424
2002-08-23,-0.018907445040646908
2002-08-26,-0.0031599318752499085
2002-08-27,0.004466715787808096
2002-08-28,-0.013291238155024447
2002-08-29,-0.01761781417445643
