Date,RetornoSetor
2002-01-02,0.0
2002-01-03,0.0009968177402777244
2002-01-04,-0.012201344108818558
2002-01-07,-0.006014042878063508
2002-01-08,-0.026890730657497364
2002-01-09,-0.010362733557963466
2002-01-10,-0.012211291697809193
2002-01-11,-0.010603471743463506
2002-01-14,-0.008568304519157011
2002-01-15,-0.011885010025636373
2002-01-16,-0.005103878530472339
2002-01-17,0.0186791549911063
2002-01-18,-0.008992806002192988
2002-01-22,-0.021049962589296842
2002-01-23,0.005561396298410354
2002-01-24,0.0029498496028923515
2002-01-25,-0.022793948630720505
2002-01-28,-0.018803113854630592
2002-01-29,0.014187148785114623
2002-01-30,-0.005293054554207588
2002-01-31,-0.0037947166067943453
2002-02-01,-0.017550518906548462
2002-02-04,-0.024853831917731786
2002-02-05,-0.046613942474190664
2002-02-06,-0.007936530067629621
2002-02-07,0.041263138620476925
2002-02-08,0.025475175081958845
2002-02-11,0.014984193675905866
2002-02-12,0.024849843568786292
2002-02-13,0.007960614044810521
2002-02-14,0.004136916499447807
2002-02-15,-0.009737836009455325
2002-02-19,-0.031391517506711784
2002-02-20,0.01679032779881995
2002-02-21,-0.03072003483684162
2002-02-22,-0.007526661779052945
2002-02-25,0.002794194682374991
2002-02-26,0.00915603242644436
2002-02-27,-0.004727514953990163
2002-02-28,0.0011885642344099817
2002-03-01,-0.014225686905152576
2002-03-04,0.0012046852605753118
2002-03-05,0.009626661072789928
2002-03-06,0.005562152929045716
2002-03-07,0.0011853294065009568
2002-03-08,0.01183895956014469
2002-03-11,0.01677037942029211
2002-03-12,0.02224779173362257
2002-03-13,-0.028517726138206065
2002-03-14,-0.0007703931789430321
2002-03-15,0.004638536064629051
2002-03-18,0.01846862433487728
2002-03-19,0.011333628718978694
2002-03-20,-0.004856222110281361
2002-03-21,0.006005906104805525
2002-03-22,0.0003731428793478653
2002-03-25,0.01891254662756869
2002-03-26,-0.05929717972111381
2002-03-27,-0.026458981245215344
2002-03-28,0.001198991956355755
2002-04-01,0.006007677851818398
2002-04-02,-0.07103151914578541
2002-04-03,-0.053812771069211666
2002-04-04,0.020767539491804765
2002-04-05,0.019008419538536322
2002-04-08,-0.017361133028911426
2002-04-09,-0.07729682187183018
2002-04-10,-0.02776444725081268
2002-04-11,-0.0014770239211435044
2002-04-12,0.02317550776336952
2002-04-15,0.010534814744520078
2002-04-16,0.061904340294709356
2002-04-17,0.028699495546574933
2002-04-18,-0.023484088019481993
2002-04-19,-0.010267836881839187
2002-04-22,-0.046459746673945784
2002-04-23,-0.001419009308788531
2002-04-24,-0.044053310959249706
2002-04-25,0.047571807232650754
2002-04-26,0.004795450903256704
2002-04-29,0.01459507859147502
2002-04-30,-0.0032482458144981186
2002-05-01,0.005586631368284634
2002-05-02,0.014350480252262843
2002-05-03,-0.007302565762269005
2002-05-06,0.0022987115633122885
2002-05-07,0.012844068644254802
2002-05-08,0.044836946310640835
2002-05-09,-0.0004334732992683499
2002-05-10,-0.006938132857407693
2002-05-13,0.03275109224862671
2002-05-14,0.033396270960020125
2002-05-15,0.01882144121125983
2002-05-16,-0.006024081157762207
2002-05-17,0.010504986180417383
2002-05-20,-0.026789287091657954
2002-05-21,-0.010681617292371649
2002-05-22,0.0066433389153249195
2002-05-23,0.030115492950875348
2002-05-24,-0.026431055548334345
2002-05-28,-0.1044837130390388
2002-05-29,0.012861679991238661
2002-05-30,-0.001360488904074586
2002-05-31,-0.02361491584712172
2002-06-03,-0.004185648618772069
2002-06-04,0.026623059266070784
2002-06-05,-0.09008187367936926
2002-06-06,-0.0625
2002-06-07,0.004800008138020839
2002-06-10,-0.014862032079497989
2002-06-11,0.08674565412599525
2002-06-12,-0.0034701468759300003
2002-06-13,-0.0034809264720779814
2002-06-14,0.018472237603638808
2002-06-17,0.042644244035770607
2002-06-18,-0.004701475285263879
2002-06-19,-0.031176185405458412
2002-06-20,-0.029741618895380073
2002-06-21,0.0005025240740468284
2002-06-24,-0.015568797101924665
2002-06-25,-0.04336729385915808
2002-06-26,0.00799997965494792
2002-06-27,0.04496810492886149
2002-06-28,-0.007087163193778085
2002-07-01,-0.007645834210766436
2002-07-02,-0.06885911142249013
2002-07-03,0.004966768158204246
2002-07-05,0.0686294682444585
2002-07-08,-0.0195195325622596
2002-07-09,-0.10062857221639865
2002-07-10,-0.016316566167743074
2002-07-11,0.037914431469235635
2002-07-12,0.01655245437223729
2002-07-15,-0.039864529169838125
2002-07-16,0.07017537010649355
2002-07-17,0.01038254327753374
2002-07-18,-0.03190914872316464
2002-07-19,-0.03407814055881053
2002-07-22,0.03585881428889759
2002-07-23,-0.031825778876630184
2002-07-24,0.014994246055011207
2002-07-25,-0.026136419423354318
2002-07-26,-0.039089457084996254
2002-07-29,0.06800248244851237
2002-07-30,-0.0005685103028945368
2002-07-31,0.05745166287059433
2002-08-01,0.14146119520262662
2002-08-02,-0.038171843938209986
2002-08-05,-0.014208672726446991
2002-08-06,0.032804574432050704
2002-08-07,0.008657540479640295
2002-08-08,-0.0028639577549211914
2002-08-09,-0.005741575793062337
2002-08-12,0.01539916723700013
2002-08-13,-0.0023696882551474947
2002-08-14,0.01900215019748695
2002-08-15,0.07972026403206657
2002-08-16,0.021588946601649894
2002-08-19,0.06973569171627832
2002-08-20,-0.08415642851485516
2002-08-21,0.009922326971884221
2002-08-22,0.0021358068084769144
2002-08-23,-0.009322102161393155
2002-08-26,0.0012980408359934527
2002-08-27,-0.006876959694145688
2002-08-28,-0.02510990250687472
2002-08-29,0.009769063449492466
2002-08-30,-0.010553874668067962
