,RetornoSetor
2019-12-11,0.0
2019-12-12,0.005223456470052179
2019-12-13,0.08862585880245821
2019-12-16,-0.05064969222443083
2019-12-17,-0.041899442233707784
2019-12-18,0.11078715223278235
2019-12-19,-0.008923888876762875
2019-12-20,0.059322080986147885
2019-12-23,-0.019250011444091775
2019-12-24,0.010196317373092345
2019-12-26,-0.024224145175264833
2019-12-27,-0.004654680605158834
2019-12-30,-0.00571580179551423
2019-12-31,0.00653253193126857
2020-01-02,0.0
2020-01-03,-0.009587948443165573
2020-01-06,-0.05259032108930661
2020-01-07,0.010494368343637595
2020-01-08,0.008198940579652538
2020-01-09,0.02521009272330721
2020-01-10,-0.006081426337711027
2020-01-13,-0.0013301206932052612
2020-01-14,-0.01038890197488318
2020-01-15,0.01076709810908083
2020-01-16,0.0039947144853962335
2020-01-17,0.02891247030582034
2020-01-21,0.04640369153329971
2020-01-22,0.046563177692620306
2020-01-23,-0.03483991426988642
2020-01-24,-0.06024393221227132
2020-01-27,-0.02387745128711627
2020-01-28,0.03802181020922912
2020-01-29,0.033043055463000126
2020-01-30,-0.03570548911548588
2020-01-31,0.03214193930619391
2020-02-03,0.007972090176631808
2020-02-04,-0.036826443338733195
2020-02-05,0.02386451824594027
2020-02-06,-0.040100306456895884
2020-02-07,-0.024543045572685163
2020-02-10,-0.001070688299621203
2020-02-11,0.04474817784830209
2020-02-12,0.049243346660476695
2020-02-13,0.010999774251231553
2020-02-14,-0.025145089462765943
2020-02-18,0.015376957752416764
2020-02-19,0.03786035915366637
2020-02-20,0.011767474235083286
2020-02-21,-0.015352403387848601
2020-02-24,-0.06685569829053262
2020-02-25,-0.05063291139240511
2020-02-26,-0.034666646321614536
2020-02-27,-0.020718231607548154
2020-02-28,-0.02256697376144745
2020-03-02,0.07215006897280606
2020-03-03,-0.02664876548597595
2020-03-04,0.07411505300013377
2020-03-05,-0.07929973787215516
2020-03-06,-0.13338922746936321
2020-03-09,-0.14036787394634986
2020-03-10,0.12424930364589981
2020-03-11,-0.22404009418671988
2020-03-12,-0.23795183911826
2020-03-13,0.26425751254154495
2020-03-16,-0.17195170071782417
2020-03-17,0.07443360801621357
2020-03-18,-0.11646584768767974
2020-03-19,0.1874999525872154
2020-03-20,-0.14162675303822847
2020-03-23,-0.05462661206305475
2020-03-24,0.1580188944484906
2020-03-25,0.17107946612882796
2020-03-26,0.07956521407417627
2020-03-27,-0.10350381404433885
2020-03-30,-0.07547171104679595
2020-03-31,-0.06268216778236058
2020-04-01,-0.07050287951292111
2020-04-02,-0.04071386111608721
2020-04-03,0.026744131631889715
2020-04-06,0.15515287626232244
2020-04-07,0.05539221025714136
2020-04-08,0.0027867842094218
2020-04-09,0.04539136337703353
2020-04-13,-0.061586150130396033
2020-04-14,0.07554298198375053
2020-04-15,0.026777817586306485
2020-04-16,0.08807188657741903
2020-04-17,0.05383099767445865
2020-04-20,0.004101439657092643
2020-04-21,-0.08429262651465297
2020-04-22,0.055150065643422286
2020-04-23,-0.010376650769162832
2020-04-24,-0.11067962646484374
2020-04-27,0.038427994880976035
2020-04-28,0.04835994892027462
2020-04-29,0.008022416893003426
2020-04-30,0.0011938196437486503
2020-05-01,-0.08187597291079751
2020-05-04,-0.007359310540545061
2020-05-05,-0.01569998279809459
2020-05-06,0.0141780992091729
2020-05-07,0.06684144724518526
2020-05-08,0.028255550036932364
2020-05-11,0.009557935694323394
2020-05-12,-0.019329379240417777
2020-05-13,0.12228475195261557
2020-05-14,-0.06594982715934594
2020-05-15,0.017267873068361084
2020-05-18,0.039984890863469236
2020-05-19,-0.038810290412338744
2020-05-20,0.037735849056603765
2020-05-21,0.03563634699041196
2020-05-22,0.01123594452133525
2020-05-26,0.07361114220118892
2020-05-27,-0.0129365982387869
2020-05-28,-0.0029488909317822998
2020-05-29,-0.0023003514335263597
2020-06-01,0.005928863687651109
2020-06-02,0.05599210979732639
2020-06-03,0.07441865196523745
2020-06-04,0.0008657655981478829
2020-06-05,0.054786664047270506
2020-06-08,0.1217878018960441
2020-06-09,-0.00792008685629253
2020-06-10,0.03758296802757011
2020-06-11,-0.0764678794646022
2020-06-12,0.056139516422316404
2020-06-15,0.013592173500576399
2020-06-16,0.050047898385814804
2020-06-17,0.0551881885485308
2020-06-18,0.03911824844141143
2020-06-19,-0.017886867254570116
2020-06-22,-0.016306658997418122
2020-06-23,0.06415499447341122
2020-06-24,-0.09346548459157122
2020-06-25,0.029904041765698164
2020-06-26,-0.049187440578756125
2020-06-29,-0.008204206964187
2020-06-30,-0.034696739897692175
2020-07-01,0.032135261669991255
2020-07-02,0.032979711370999976
2020-07-06,0.062513935696078
2020-07-07,-0.017650770117558223
2020-07-08,0.020320871934533802
2020-07-09,-0.011320773729355915
2020-07-10,-0.0031806939432621477
2020-07-13,-0.027228224313944782
2020-07-14,-0.024272919778325464
2020-07-15,0.006947588093048962
2020-07-16,-0.05185848687355288
2020-07-17,-0.00023470239181522246
2020-07-20,0.04695937996793998
2020-07-21,0.0078492593165147
2020-07-22,0.015576341440371566
2020-07-23,-0.02892199194734446
2020-07-24,0.0069946158715163955
2020-07-27,0.05825674236827649
2020-07-28,0.001058633020223354
2020-07-29,0.024957705914588235
2020-07-30,-0.021254618216179466
2020-07-31,-0.019607849445328673
2020-08-03,0.012903192991851498
2020-08-04,0.015923567394849902
2020-08-05,0.0018808809918053893
2020-08-06,0.04297040951818709
2020-08-07,-0.037399978637695286
2020-08-10,-0.0031165909526288393
2020-08-11,-0.013130493416546372
2020-08-12,-0.017317839941903834
