,RetornoSetor
2006-03-09,0.0
2006-03-10,0.029411665276750876
2006-03-13,0.01142863652219206
2006-03-14,0.002824595634752791
2006-03-15,0.014084615347256689
2006-03-16,-0.03749990521432933
2006-03-17,0.036074891427333444
2006-03-20,0.008635115301791396
2006-03-21,0.016293993191402123
2006-03-22,0.0027171382730368787
2006-03-23,-0.0027097754384817208
2006-03-24,-0.008152098056696588
2006-03-27,-0.027397560888963057
2006-03-28,-0.01408431180823455
2006-03-29,0.011428636522192061
2006-03-30,0.01666641300300231
2006-03-31,0.0002779489106947697
2006-04-03,0.027777788863821096
2006-04-04,-0.00810803359434964
2006-04-05,0.0
2006-04-06,0.002724835642232249
2006-04-07,-0.002717431089145128
2006-04-10,0.012261613583052666
2006-04-11,-0.0026918294694463496
2006-04-12,-0.0013495959598015528
2006-04-13,0.10810824716547439
2006-04-14,
2006-04-17,0.02439016270592087
2006-04-18,0.0
2006-04-19,-0.023809446433470605
2006-04-20,-0.012195300369884587
2006-04-21,
2006-04-24,-0.013580048952422041
2006-04-25,0.0
2006-04-26,0.006257688932980399
2006-04-27,-0.0049749296746929295
2006-04-28,0.02499991469291518
2006-05-01,
2006-05-02,0.049024397872101666
2006-05-03,-0.02813322834127496
2006-05-04,-0.007176968325733557
2006-05-05,-0.002409414563672496
2006-05-08,-0.015217500320579447
2006-05-09,0.0
2006-05-10,0.012018650276826472
2006-05-11,0.030053117307627275
2006-05-12,-0.01670561530610115
2006-05-15,-0.01651137677118497
2006-05-16,-0.018247878235498005
2006-05-17,-0.0024784398344976917
2006-05-18,-0.006211048205408631
2006-05-19,-0.012500181838786095
2006-05-22,-0.026582260869818297
2006-05-23,0.0
2006-05-24,-0.014564340714790182
2006-05-25,-0.036685025784923386
2006-05-26,0.005479335044116684
2006-05-29,0.01634862236808088
2006-05-30,0.0
2006-05-31,-0.008042822122387938
2006-06-01,0.04864868695501756
2006-06-02,-0.0025774500981240456
2006-06-05,-0.018087845464214047
2006-06-06,-0.026315707387822518
2006-06-07,0.00540558224439569
2006-06-08,-0.032258245168997335
2006-06-09,-0.027777689089431012
2006-06-12,-0.007142705404349469
2006-06-13,-0.07798601018108542
2006-06-14,0.006554618136991985
2006-06-15,
2006-06-16,0.0102323404641107
2006-06-19,-0.036218437801907144
2006-06-20,-0.04617845342197879
2006-06-21,-0.04507507595563609
2006-06-22,-0.003496680903565807
2006-06-23,-0.034035194867620966
2006-06-26,0.08972065603920099
2006-06-27,0.0
2006-06-28,-0.033333287437112946
2006-06-29,0.0
2006-06-30,0.05862056280763972
2006-07-03,0.032573305908698336
2006-07-04,0.06151448546739635
2006-07-05,0.036849565985935584
2006-07-06,0.0028662964633019428
2006-07-07,0.00028589255244249046
2006-07-10,-0.0057145748237902305
2006-07-11,0.01264372288737925
2006-07-12,-0.006810197755137026
2006-07-13,-0.01485713511627984
2006-07-14,-0.01421114740491003
2006-07-17,-0.03501039890343638
2006-07-18,0.006097760628263282
2006-07-19,0.008484667472698382
2006-07-20,0.006309962669508007
2006-07-21,0.0
2006-07-24,-0.017616936077218148
2006-07-25,-0.0030396673200826507
2006-07-26,-0.024390385462179975
2006-07-27,0.015625233261649107
2006-07-28,0.0
2006-07-31,0.0
2006-08-01,-0.021846242873714394
2006-08-02,0.012897203927948686
2006-08-03,0.040372595979550896
2006-08-04,0.014925593976023555
2006-08-07,0.01470556852974525
2006-08-08,0.014492969392406076
2006-08-09,0.008285538269045434
2006-08-10,-0.039671273410950114
2006-08-11,0.04455614230790639
2006-08-14,0.0
2006-08-15,-0.00819232170234696
2006-08-16,0.031045245799671273
2006-08-17,-0.005248409155043321
2006-08-18,0.02749227786191399
2006-08-21,0.013513615838745219
2006-08-22,-0.04000010727741232
2006-08-23,0.03611104570345525
2006-08-24,-0.03485248598902657
2006-08-25,0.0
2006-08-28,0.027499917187256084
2006-08-29,0.013787705133492256
2006-08-30,0.0002663736460777333
2006-08-31,0.018395474941451218
2006-09-01,0.0340312514016079
2006-09-04,-0.002531773797532444
2006-09-05,0.013705750952827778
2006-09-06,-0.02854283795397139
2006-09-07,
2006-09-08,0.011598062570697731
2006-09-11,0.006624154089986289
2006-09-12,-0.02556315022666744
2006-09-13,0.0103896692748362
2006-09-14,-0.02313649198785117
2006-09-15,0.013158090001694767
2006-09-18,-0.038961143161233
2006-09-19,0.01891890684978903
2006-09-20,0.010610140986453631
2006-09-21,0.0
2006-09-22,-0.015747980275782725
2006-09-25,0.053333252875274136
2006-09-26,0.0
2006-09-27,0.012658414319571378
2006-09-28,0.002499677180031634
2006-09-29,0.02743156060846963
2006-10-02,0.0194175002744037
2006-10-03,-0.0035715238661467863
2006-10-04,0.025089590968756514
2006-10-05,0.03729625510272783
2006-10-06,0.0
2006-10-09,-0.031235854460030184
2006-10-10,0.020644586551282318
2006-10-11,0.0
2006-10-12,
2006-10-13,0.0
2006-10-16,-0.011363396101130685
2006-10-17,0.011034411917633768
2006-10-18,0.0004545791251482356
2006-10-19,-0.011363396101130685
2006-10-20,-0.011264457202535438
2006-10-23,0.05301096796213933
2006-10-24,0.008390273459325304
2006-10-25,0.0074446326241282
2006-10-26,-0.021951831674337452
2006-10-27,-0.019555542571580542
2006-10-30,-0.0027197975913085815
2006-10-31,0.04318196642100136
2006-11-01,0.023965179290251326
2006-11-02,
2006-11-03,0.026808473987814718
2006-11-06,-0.026315824728878723
2006-11-07,0.01085329530126744
2006-11-08,-0.010736766009189158
2006-11-09,0.002340797416722218
2006-11-10,-0.04458603680630324
2006-11-13,-0.033555327378158695
