Date,RetornoSetor
2002-01-02,0.0
2002-01-03,0.03681943397267362
2002-01-04,0.036487954667501786
2002-01-07,0.0025125754711219756
2002-01-08,0.0018615080578010415
2002-01-09,-0.017615428128203072
2002-01-10,-0.009308450949663096
2002-01-11,-0.01831923307736791
2002-01-14,-0.013023708941959828
2002-01-15,0.031627455373930156
2002-01-16,-0.019671945990359953
2002-01-17,-0.0028150986717011377
2002-01-18,-0.0036748332827357027
2002-01-22,-0.02571312326200151
2002-01-23,0.04701702057948999
2002-01-24,0.02038873880895611
2002-01-25,0.0027501734269573435
2002-01-28,-0.002796716963439829
2002-01-29,-0.008854907139839593
2002-01-30,0.019962877155776014
2002-01-31,0.004189022517246346
2002-02-01,-0.005449109734667895
2002-02-04,-0.023139430838544844
2002-02-05,0.014624432543452057
2002-02-06,-0.02905793161950593
2002-02-07,0.00857800640646599
2002-02-08,0.008799899701620019
2002-02-11,0.014119370574204456
2002-02-12,-0.0013321800198404393
2002-02-13,-0.004002313140331006
2002-02-14,0.03343967833182617
2002-02-15,0.004800488579891258
2002-02-19,0.00739517724245034
2002-02-20,0.042684208189509736
2002-02-21,0.009194070107457219
2002-02-22,-0.030367627682210654
2002-02-25,0.010261812668064725
2002-02-26,0.013512672217231932
2002-02-27,0.030980165709564758
2002-02-28,-0.034680248768327336
2002-03-01,-0.010686528912848891
2002-03-04,0.009356190100863615
2002-03-05,-0.03340818228182976
2002-03-06,0.022871467560404615
2002-03-07,-0.03815721324211178
2002-03-08,0.014816656864610025
2002-03-11,0.024868461697399372
2002-03-12,-0.008695704557408057
2002-03-13,-0.012169571305037768
2002-03-14,-0.004700458408473723
2002-03-15,0.009421662537755088
2002-03-18,-0.002901083378263517
2002-03-19,-0.03744474738276264
2002-03-20,-0.029817203684561627
2002-03-21,0.0239953598572699
2002-03-22,0.014757852654497066
2002-03-25,-0.045744824600296545
2002-03-26,0.06017491530532862
2002-03-27,-0.009396619673227002
2002-03-28,0.005368309574494788
2002-04-01,-0.03330662604090374
2002-04-02,-0.03402335359577384
2002-04-03,0.012476872669433016
2002-04-04,0.029698809066293217
2002-04-05,-0.023751729712406838
2002-04-08,-0.02061104767342148
2002-04-09,0.014524117730244611
2002-04-10,0.017020814990331375
2002-04-11,-0.022820761063968995
2002-04-12,0.006593032396610158
2002-04-15,-0.011902692882279447
2002-04-16,0.0197984349763329
2002-04-17,-0.008320162992280432
2002-04-18,-0.01971313534523037
2002-04-19,0.009748824372927426
2002-04-22,-0.030891643633330437
2002-04-23,-0.009676419080910869
2002-04-24,0.01847214574574733
2002-04-25,-0.005735339814579623
2002-04-26,0.017844840385470895
2002-04-29,-0.005002206600158105
2002-04-30,0.03185035632253479
2002-05-01,0.010622437048221446
2002-05-02,0.01551437506316815
2002-05-03,-0.010196990387724184
2002-05-06,0.029467251117196242
2002-05-07,-0.04610025395931503
2002-05-08,0.0036498011661327697
2002-05-09,-0.014014212018145972
2002-05-10,-0.04421587124535844
2002-05-13,0.01756725458144802
2002-05-14,0.016688806445395468
2002-05-15,0.007876352578287511
2002-05-16,-0.01807920375233868
2002-05-17,0.0077615495020617875
2002-05-20,-0.02757255772075624
2002-05-21,-0.026966351661710394
2002-05-22,0.007996600767053249
2002-05-23,0.01716139898137002
2002-05-24,-0.015208241269133635
2002-05-28,0.014912010670539341
2002-05-29,0.009740933961672749
2002-05-30,-0.024227815651049818
2002-05-31,0.00738579469062755
2002-06-03,-0.031208139516098868
2002-06-04,-0.020899669020917347
2002-06-05,0.02946797672145623
2002-06-06,0.011925175247691308
2002-06-07,0.009970543550572827
2002-06-10,0.01657271439860533
2002-06-11,-0.00784878064502371
2002-06-12,-0.006204788099551114
2002-06-13,-0.01271278444051233
2002-06-14,-0.052393397124898995
2002-06-17,0.022956862439670184
2002-06-18,-0.012184484104655623
2002-06-19,-0.032092403519458475
2002-06-20,0.045930940386385954
2002-06-21,0.04445497507595271
2002-06-24,-0.01898527044942892
2002-06-25,-0.03201484226086798
2002-06-26,-0.016113135944381882
2002-06-27,0.020433393976886226
2002-06-28,0.030173362686272003
2002-07-01,-0.05804041781241232
2002-07-02,-0.049090409230809005
2002-07-03,-0.012005836864420413
2002-07-05,0.034086294874244694
2002-07-08,-0.003902740638174615
2002-07-09,-0.015572772835698651
2002-07-10,-0.04365654941239583
2002-07-11,-0.030031704596362493
2002-07-12,0.014484975208294292
2002-07-15,-0.011748417487525456
2002-07-16,0.009574408667150619
2002-07-17,0.007925687289746543
2002-07-18,-0.03690669499891539
2002-07-19,-0.036048644453350126
2002-07-22,-0.06344236089652823
2002-07-23,0.001299929646919067
2002-07-24,0.01874106315940599
2002-07-25,0.013664503961533712
2002-07-26,0.04596969031985768
2002-07-29,0.08007224614598614
2002-07-30,0.01482872378081635
2002-07-31,0.01511499061142055
2002-08-01,-0.015625084361916262
2002-08-02,-0.04583428969027242
2002-08-05,-0.032123686832070286
2002-08-06,-0.01162786203349439
2002-08-07,0.018748365175104767
2002-08-08,0.056154073167824316
2002-08-09,0.009738188740442279
2002-08-12,-0.04316213007698494
2002-08-13,-0.014956130245539299
2002-08-14,-0.06970609987531795
2002-08-15,-0.011503945177060208
2002-08-16,0.035368500139668246
2002-08-19,0.004006267841877055
2002-08-20,0.025349775016643206
2002-08-21,0.08647450146707275
2002-08-22,0.02697817960451293
2002-08-23,-0.03537152986253124
2002-08-26,0.0033948754743655576
2002-08-27,-0.02171682612674812
2002-08-28,-0.018369723048712223
2002-08-29,0.009782659855905774
2002-08-30,-0.013714616055402296
