,RetornoSetor
2018-10-05,0.0
2018-10-08,-0.05799996512276784
2018-10-09,0.007734220320800178
2018-10-10,-0.059443147173036566
2018-10-11,-0.02608001708984375
2018-10-12,0.0297355249721043
2018-10-15,-0.027760077696156515
2018-10-16,0.07203812443838231
2018-10-17,0.06979944023859108
2018-10-18,-0.034339698767179794
2018-10-19,-0.044895523413899234
2018-10-22,-0.010704291599581974
2018-10-23,-0.0032930701421547415
2018-10-24,-0.041063570704205965
2018-10-25,0.014766164067530063
2018-10-26,-0.021503606292147426
2018-10-29,0.03172501907506198
2018-10-30,0.08872525387684504
2018-10-31,0.00029415478197925005
2018-11-01,-0.01176475076114425
2018-11-02,-0.03988095873337516
2018-11-05,-0.00030992938789242697
2018-11-06,0.03953493103500483
2018-11-07,0.0768082574509199
2018-11-08,0.011218908895092472
2018-11-09,-0.022051781444238805
2018-11-12,-0.06862747088461763
2018-11-13,-0.029774486570430022
2018-11-14,-0.025883419960233023
2018-11-15,0.054733532616117575
2018-11-16,0.06728011800989386
2018-11-19,-0.05300353356890464
2018-11-20,-0.05522389198417099
2018-11-21,0.009478709258294415
2018-11-23,0.03395928195817777
2018-11-26,0.03027092491657268
2018-11-27,0.0014690535414927375
2018-11-28,0.035792907539167196
2018-11-29,-0.015720161460936688
2018-11-30,0.028057510046650247
2018-12-03,0.14765575230745154
2018-12-04,-0.11560979703577558
2018-12-06,0.03888582219196546
2018-12-07,-0.08255898451882959
2018-12-10,0.05512149026617563
2018-12-11,0.013026147597242854
2018-12-12,0.055630762901272446
2018-12-13,-0.008334421639737855
2018-12-14,-0.008404369372408738
2018-12-17,-0.12244098436198014
2018-12-18,0.027934579021818617
2018-12-19,0.006793888676348558
2018-12-20,-0.06475236234639203
2018-12-21,-0.04006755656749861
2018-12-24,0.005437392599157764
2018-12-26,0.08318752395562568
2018-12-27,0.013215881733402934
2018-12-28,0.01434779512709472
2018-12-31,0.021288834671266077
2019-01-02,0.0
2019-01-03,-0.035558241866625484
2019-01-04,0.059365650609976006
2019-01-07,0.07801210892179022
2019-01-08,0.018467831768820275
2019-01-09,0.03438556471356202
2019-01-10,-0.0275289272532645
2019-01-11,-0.0016023868014427567
2019-01-14,-0.04614146185817858
2019-01-15,0.03309030595134499
2019-01-16,-0.016965255087169062
2019-01-17,0.011459365284516965
2019-01-18,0.024843019952959455
2019-01-22,-0.006126785738601148
2019-01-23,0.010452944928799335
2019-01-24,0.02148534594699547
2019-01-25,0.02207224943822106
2019-01-28,0.02870937628537651
2019-01-29,-0.007656245009638463
2019-01-30,0.04716277858065543
2019-01-31,0.010100991785005453
2019-02-01,0.030588217342601087
2019-02-04,0.011986336416067502
2019-02-05,0.015115581667524802
2019-02-06,-0.018335387988082208
2019-02-07,-0.03622364818765167
2019-02-08,0.022081245793931004
2019-02-11,-0.00011485299036417819
2019-02-12,0.018388672966769937
2019-02-13,-0.0027084737853110274
2019-02-14,0.026253249097176745
2019-02-15,0.0012129298422132173
2019-02-19,0.0024228368272543044
2019-02-20,0.01032742777493678
2019-02-21,0.0019573761088278463
2019-02-22,0.02181465324012466
2019-02-25,0.03653738455932132
2019-02-26,-0.003791322175138223
2019-02-27,0.019028990443245686
2019-02-28,-0.08589888121979128
2019-03-01,0.02871031552130265
2019-03-04,-0.03284676972627543
2019-03-05,-0.03285237663264595
2019-03-06,-0.03546013724505137
2019-03-07,0.010588927511405053
2019-03-08,-0.006592949986958031
2019-03-11,0.007229208701199141
2019-03-12,-0.026238331375340485
2019-03-13,-0.00918320585564314
2019-03-14,0.024390243902439046
2019-03-15,0.013214292980375797
2019-03-18,-0.0016449229073487448
2019-03-19,0.027303750282387185
2019-03-20,0.03104592801064565
2019-03-21,0.010111151801215357
2019-03-22,-0.028489757594902132
2019-03-25,-0.04619567306558525
2019-03-26,-0.01911206850877667
2019-03-27,-0.011860047925858153
2019-03-28,0.003061849299791586
2019-03-29,-0.024786309419731034
2019-04-01,0.0379366304632629
2019-04-02,-0.007237617166192645
2019-04-03,0.005467763445393681
2019-04-04,0.008580049359186104
2019-04-05,-0.02947518705317509
2019-04-08,-0.012345679012345734
2019-04-09,0.02799997329711923
2019-04-10,0.007538944098820055
2019-04-11,-0.00012071127391732883
2019-04-12,-0.00615572897553851
2019-04-15,-0.004372030567984964
2019-04-16,0.007440753305427038
2019-04-17,0.0035113322240734046
2019-04-18,-0.004343636851854682
2019-04-22,0.01623853637659778
2019-04-23,0.0249224460133457
2019-04-24,-0.0017451297476449579
2019-04-25,-0.021212116900815592
2019-04-26,0.03060251955338877
2019-04-29,-0.013633740769138147
2019-04-30,0.0021084725241267144
2019-05-01,-0.007130340018603022
2019-05-02,-0.004356048221652364
2019-05-03,0.016909073079532044
2019-05-06,-0.017209341359692987
2019-05-07,-0.0011831339102318372
2019-05-08,-0.013266940789860127
2019-05-09,0.025570194182280126
2019-05-10,0.03406292897482932
2019-05-13,-0.05818428348115967
2019-05-14,0.0199519678244946
2019-05-15,-0.023803962502146447
2019-05-16,0.019072934583556966
2019-05-17,-0.015043789038289623
2019-05-20,0.001202627447817628
2019-05-21,0.00888886322846294
2019-05-22,-0.00059525447832931
2019-05-23,-0.0051227101819056875
2019-05-24,-0.005987306756193634
2019-05-28,0.009035055784833546
2019-05-29,-0.019102178048166607
2019-05-30,0.020691295916119845
2019-05-31,-0.02158356243048165
2019-06-03,-0.032053684155910034
2019-06-04,0.028204552314381015
2019-06-05,0.002816504007160381
2019-06-06,-0.020026858003075576
2019-06-07,0.014205599871008667
2019-06-10,-0.02359009931617606
